index,date,iso_code,total_vacc
17642,2021-10-29,TZA,5987351.79811883
17643,2021-10-30,TZA,6004649.486433983
17644,2021-10-31,TZA,6023909.88522768
17645,2021-11-01,TZA,6044233.592493653
17646,2021-11-02,TZA,6065094.162887692
17647,2021-11-03,TZA,6086186.0080833435
17648,2021-11-04,TZA,6107204.928792
17649,2021-11-05,TZA,6128036.329391241
17650,2021-11-06,TZA,6148617.703177929
17651,2021-11-07,TZA,6168912.935168028
17652,2021-11-08,TZA,6188902.578831673
17653,2021-11-09,TZA,6208575.521866083
17654,2021-11-10,TZA,6227926.902638793
17655,2021-11-11,TZA,6246954.637593031
17656,2021-11-12,TZA,6265658.726728797
17657,2021-11-13,TZA,6284039.170046091
17658,2021-11-14,TZA,6302098.051101685
17659,2021-11-15,TZA,6319838.1479712725
17660,2021-11-16,TZA,6337263.627768397
17661,2021-11-17,TZA,6354517.561391354
17662,2021-11-18,TZA,6371481.880623102
17663,2021-11-19,TZA,6388160.752577186
17664,2021-11-20,TZA,6404556.955329299
17665,2021-11-21,TZA,6420675.3505119085
17666,2021-11-22,TZA,6436518.716200709
17667,2021-11-23,TZA,6452091.219509244
17668,2021-11-24,TZA,6467394.24947536
17669,2021-11-25,TZA,6482432.6677315235
17670,2021-11-26,TZA,6497207.863315582
17671,2021-11-27,TZA,6511724.003341079
17672,2021-11-28,TZA,6525983.865883708
17673,2021-11-29,TZA,6539988.145462394
17674,2021-11-30,TZA,6553742.398228526
17675,2021-12-01,TZA,6567248.707738876
17676,2021-12-02,TZA,6580509.157550216
17677,2021-12-03,TZA,6593526.525738239
17678,2021-12-04,TZA,6606304.97941649
17679,2021-12-05,TZA,6618847.296660662
17680,2021-12-06,TZA,6631155.561027527
17681,2021-12-07,TZA,6643233.939630628
17682,2021-12-08,TZA,6655083.821507812
17683,2021-12-09,TZA,6666710.068291545
17684,2021-12-10,TZA,6678115.458057523
17685,2021-12-11,TZA,6689302.76888144
17686,2021-12-12,TZA,6700274.778838992
17687,2021-12-13,TZA,6711034.266005874
17688,2021-12-14,TZA,6721585.397495627
17689,2021-12-15,TZA,6731930.951383948
17690,2021-12-16,TZA,6742073.7057465315
17691,2021-12-17,TZA,6752017.133177996
17692,2021-12-18,TZA,6761763.317235112
17693,2021-12-19,TZA,6771316.425031424
17694,2021-12-20,TZA,6780679.234642625
17695,2021-12-21,TZA,6789853.829625487
17696,2021-12-22,TZA,6798845.071612477
17697,2021-12-23,TZA,6807655.73867929
17698,2021-12-24,TZA,6816285.830825925
17699,2021-12-25,TZA,6824741.598722696
17700,2021-12-26,TZA,6833024.431407452
17701,2021-12-27,TZA,6841138.495993733
17702,2021-12-28,TZA,6849085.181519389
17703,2021-12-29,TZA,6856867.960579038
17704,2021-12-30,TZA,6864489.611248374
17705,2021-12-31,TZA,6871954.300640941
17706,2022-01-01,TZA,6879262.7232756615
17707,2022-01-02,TZA,6886418.351747155
17708,2022-01-03,TZA,6893423.964131117
17709,2022-01-04,TZA,6900283.033022165
17710,2022-01-05,TZA,6906997.641977072
17711,2022-01-06,TZA,6913570.569071531
17712,2022-01-07,TZA,6920003.203343391
17713,2022-01-08,TZA,6926299.711906195
17714,2022-01-09,TZA,6932462.872835636
17715,2022-01-10,TZA,6938493.3806506395
17716,2022-01-11,TZA,6944396.096983671
17717,2022-01-12,TZA,6950171.021834731
17718,2022-01-13,TZA,6955821.627798438
17719,2022-01-14,TZA,6961351.387469411
17720,2022-01-15,TZA,6966760.995366573
17721,2022-01-16,TZA,6972053.22956562
17722,2022-01-17,TZA,6977230.868142247
17723,2022-01-18,TZA,6982295.994653225
17724,2022-01-19,TZA,6987250.692655325
17725,2022-01-20,TZA,6992097.045705318
17726,2022-01-21,TZA,6996837.8318789005
17727,2022-01-22,TZA,7001473.745694995
17728,2022-01-23,TZA,7006008.954267144
17729,2022-01-24,TZA,7010444.152114272
17730,2021-10-27,THA,5679933.067041099
17731,2021-10-28,THA,5731943.852944136
17732,2021-10-29,THA,5771559.906874299
17733,2021-10-30,THA,5804567.613244891
17734,2021-10-31,THA,5833615.867231131
17735,2021-11-01,THA,5860265.252854705
17736,2021-11-02,THA,5885426.978943586
17737,2021-11-03,THA,5909630.963436604
17738,2021-11-04,THA,5933178.627546668
17739,2021-11-05,THA,5956243.60100472
17740,2021-11-06,THA,5978918.254827619
17741,2021-11-07,THA,6001265.790237427
17742,2021-11-08,THA,6023316.071547866
17743,2021-11-09,THA,6045089.239807725
17744,2021-11-10,THA,6066597.101838708
17745,2021-11-11,THA,6087847.9918679
17746,2021-11-12,THA,6108846.771527767
17747,2021-11-13,THA,6129594.829856157
17748,2021-11-14,THA,6150085.916182756
17749,2021-11-15,THA,6170317.946950793
17750,2021-11-16,THA,6190286.0605278015
17751,2021-11-17,THA,6209788.846425891
17752,2021-11-18,THA,6229007.574084163
17753,2021-11-19,THA,6247940.159945846
17754,2021-11-20,THA,6266586.60401094
17755,2021-11-21,THA,6284944.822722673
17756,2021-11-22,THA,6303015.510599971
17757,2021-11-23,THA,6320799.362161756
17758,2021-11-24,THA,6338298.460964799
17759,2021-11-25,THA,6355513.501528025
17760,2021-11-26,THA,6372446.567408204
17761,2021-11-27,THA,6389099.742162108
17762,2021-11-28,THA,6405475.109346509
17763,2021-11-29,THA,6421574.752518177
17764,2021-11-30,THA,6437401.449752808
17765,2021-12-01,THA,6452957.979126096
17766,2021-12-02,THA,6468247.1187137365
17767,2021-12-03,THA,6483270.952072501
17768,2021-12-04,THA,6498032.257278085
17769,2021-12-05,THA,6512533.812406182
17770,2021-12-06,THA,6526779.090051413
17771,2021-12-07,THA,6540770.173770547
17772,2021-12-08,THA,6554510.536158204
17773,2021-12-09,THA,6568002.260771155
17774,2021-12-10,THA,6581248.82020402
17775,2021-12-11,THA,6594252.992532492
17776,2021-12-12,THA,6607018.250351191
17777,2021-12-13,THA,6619547.371735811
17778,2021-12-14,THA,6631842.440243125
17779,2021-12-15,THA,6643906.928467751
17780,2021-12-16,THA,6655745.003523231
17781,2021-12-17,THA,6667358.748966336
17782,2021-12-18,THA,6678751.637391686
17783,2021-12-19,THA,6689926.446874976
17784,2021-12-20,THA,6700886.650010824
17785,2021-12-21,THA,6711634.330356002
17786,2021-12-22,THA,6722173.655024052
17787,2021-12-23,THA,6732508.096609592
17788,2021-12-24,THA,6742639.044150472
17789,2021-12-25,THA,6752570.664760232
17790,2021-12-26,THA,6762306.431033492
17791,2021-12-27,THA,6771848.426527023
17792,2021-12-28,THA,6781200.818354368
17793,2021-12-29,THA,6790365.690072298
17794,2021-12-30,THA,6799345.819756508
17795,2021-12-31,THA,6808145.37452054
17796,2022-01-01,THA,6816767.13244009
17797,2022-01-02,THA,6825212.482553005
17798,2022-01-03,THA,6833486.286491752
17799,2022-01-04,THA,6841589.933294177
17800,2022-01-05,THA,6849527.590073824
17801,2022-01-06,THA,6857301.340387464
17802,2022-01-07,THA,6864914.656829715
17803,2022-01-08,THA,6872370.317476273
17804,2022-01-09,THA,6879669.016846061
17805,2022-01-10,THA,6886817.005609393
17806,2022-01-11,THA,6893814.28376627
17807,2022-01-12,THA,6900665.018430233
17808,2022-01-13,THA,6907370.598639131
17809,2022-01-14,THA,6913935.886025429
17810,2022-01-15,THA,6920361.575108051
17811,2022-01-16,THA,6926650.443962693
17812,2022-01-17,THA,6932805.27066505
17813,2022-01-18,THA,6938828.833290815
17814,2022-01-19,THA,6944723.909915686
17815,2022-01-20,THA,6950491.889577508
17816,2022-01-21,THA,6956135.550351977
17817,2022-01-22,THA,6961658.364833713
17818,2022-01-23,THA,6967061.027541637
17819,2022-01-24,THA,6972347.011070371
17820,2021-10-27,TLS,5942627.5575044155
17821,2021-10-28,TLS,5955983.15640831
17822,2021-10-29,TLS,5973521.148271084
17823,2021-10-30,TLS,5993012.821866393
17824,2021-10-31,TLS,6013535.856063485
17825,2021-11-01,TLS,6034542.969950438
17826,2021-11-02,TLS,6055711.906746626
17827,2021-11-03,TLS,6076854.451823711
17828,2021-11-04,TLS,6097864.343786359
17829,2021-11-05,TLS,6118678.381412506
17830,2021-11-06,TLS,6139262.533274889
17831,2021-11-07,TLS,6159597.352843642
17832,2021-11-08,TLS,6179673.116853833
17833,2021-11-09,TLS,6199480.796559453
17834,2021-11-10,TLS,6218974.553711534
17835,2021-11-11,TLS,6238149.5266776085
17836,2021-11-12,TLS,6257000.8538252115
17837,2021-11-13,TLS,6275529.92419219
17838,2021-11-14,TLS,6293736.737778544
17839,2021-11-15,TLS,6311624.767178893
17840,2021-11-16,TLS,6329196.790468931
17841,2021-11-17,TLS,6346571.570384622
17842,2021-11-18,TLS,6363658.819465876
17843,2021-11-19,TLS,6380463.3993451595
17844,2021-11-20,TLS,6396986.699060321
17845,2021-11-21,TLS,6413231.496687055
17846,2021-11-22,TLS,6429201.959338903
17847,2021-11-23,TLS,6444899.476053715
17848,2021-11-24,TLS,6460327.519426107
17849,2021-11-25,TLS,6475488.173012853
17850,2021-11-26,TLS,6490385.603927493
17851,2021-11-27,TLS,6505022.590245724
17852,2021-11-28,TLS,6519399.826486468
17853,2021-11-29,TLS,6533522.868801117
17854,2021-11-30,TLS,6547393.106227517
17855,2021-12-01,TLS,6561014.011360288
17856,2021-12-02,TLS,6574387.6677562
17857,2021-12-03,TLS,6587517.548009872
17858,2021-12-04,TLS,6600406.4301970005
17859,2021-12-05,TLS,6613057.786912203
17860,2021-12-06,TLS,6625474.3962311745
17861,2021-12-07,TLS,6637659.03622961
17862,2021-12-08,TLS,6649614.484983206
17863,2021-12-09,TLS,6661344.909605503
17864,2021-12-10,TLS,6672851.69913435
17865,2021-12-11,TLS,6684139.715202212
17866,2021-12-12,TLS,6695211.041365862
17867,2021-12-13,TLS,6706069.150219917
17868,2021-12-14,TLS,6716716.819840074
17869,2021-12-15,TLS,6727156.828302026
17870,2021-12-16,TLS,6737393.3427193165
17871,2021-12-17,TLS,6747428.446648717
17872,2021-12-18,TLS,6757266.30720377
17873,2021-12-19,TLS,6766908.313422322
17874,2021-12-20,TLS,6776359.326936841
17875,2021-12-21,TLS,6785621.431304097
17876,2021-12-22,TLS,6794697.404599786
17877,2021-12-23,TLS,6803590.719418526
17878,2021-12-24,TLS,6812304.153836012
17879,2021-12-25,TLS,6820840.485927939
17880,2021-12-26,TLS,6829203.882807851
17881,2021-12-27,TLS,6837395.733513594
17882,2021-12-28,TLS,6845419.510639787
17883,2021-12-29,TLS,6853277.992262125
17884,2021-12-30,TLS,6860974.650975227
17885,2021-12-31,TLS,6868510.875816941
17886,2022-01-01,TLS,6875891.528419733
17887,2022-01-02,TLS,6883117.99782145
17888,2022-01-03,TLS,6890193.756616712
17889,2022-01-04,TLS,6897119.499324441
17890,2022-01-05,TLS,6903901.476614952
17891,2022-01-06,TLS,6910538.993969321
17892,2022-01-07,TLS,6917036.913020015
17893,2022-01-08,TLS,6923396.62280488
17894,2022-01-09,TLS,6929620.901399612
17895,2022-01-10,TLS,6935712.526879907
17896,2022-01-11,TLS,6941673.582802534
17897,2022-01-12,TLS,6947507.541762114
17898,2022-01-13,TLS,6953215.792796493
17899,2022-01-14,TLS,6958801.113981366
17900,2022-01-15,TLS,6964265.588873506
17901,2022-01-16,TLS,6969612.69006753
17902,2022-01-17,TLS,6974843.112082362
17903,2022-01-18,TLS,6979960.327512622
17904,2022-01-19,TLS,6984965.725396156
17905,2022-01-20,TLS,6989862.0838086605
17906,2022-01-21,TLS,6994651.486306906
17907,2022-01-22,TLS,6999336.016447663
17908,2022-01-23,TLS,7003917.7577877045
17909,2022-01-24,TLS,7008398.099364877
17910,2021-10-27,TGO,5964883.416416287
17911,2021-10-28,TGO,5972086.966693521
17912,2021-10-29,TGO,5986209.314489245
17913,2021-10-30,TGO,6003765.363844037
17914,2021-10-31,TGO,6023213.2827471495
17915,2021-11-01,TGO,6043642.556889534
17916,2021-11-02,TGO,6064520.490256667
17917,2021-11-03,TGO,6085538.7164464
17918,2021-11-04,TGO,6106516.660538554
17919,2021-11-05,TGO,6127352.922770262
17920,2021-11-06,TGO,6147941.241746187
17921,2021-11-07,TGO,6168244.807963371
17922,2021-11-08,TGO,6188244.174891949
17923,2021-11-09,TGO,6207927.535710216
17924,2021-11-10,TGO,6227289.334266782
17925,2021-11-11,TGO,6246328.1815238
17926,2021-11-12,TGO,6265042.688443422
17927,2021-11-13,TGO,6283433.549544573
17928,2021-11-14,TGO,6301502.848384023
17929,2021-11-15,TGO,6319254.057556391
17930,2021-11-16,TGO,6336689.955137372
17931,2021-11-17,TGO,6353952.222987413
17932,2021-11-18,TGO,6370925.570965171
17933,2021-11-19,TGO,6387612.082627416
17934,2021-11-20,TGO,6404018.008644462
17935,2021-11-21,TGO,6420145.43257308
17936,2021-11-22,TGO,6435997.82700789
17937,2021-11-23,TGO,6451579.359062433
17938,2021-11-24,TGO,6466891.417774558
17939,2021-11-25,TGO,6481938.864776731
17940,2021-11-26,TGO,6496722.394587874
17941,2021-11-27,TGO,6511247.56335938
17942,2021-11-28,TGO,6525515.06561017
17943,2021-11-29,TGO,6539528.373934865
17944,2021-11-30,TGO,6553290.9609280825
17945,2021-12-01,TGO,6566804.21562767
17946,2021-12-02,TGO,6580072.999666095
17947,2021-12-03,TGO,6593098.702081203
17948,2021-12-04,TGO,6605885.489986539
17949,2021-12-05,TGO,6618435.446938872
17950,2021-12-06,TGO,6630751.351013899
17951,2021-12-07,TGO,6642836.674806237
17952,2021-12-08,TGO,6654694.890910506
17953,2021-12-09,TGO,6666328.777402401
17954,2021-12-10,TGO,6677740.417838693
17955,2021-12-11,TGO,6688934.673851848
17956,2021-12-12,TGO,6699914.323517561
17957,2021-12-13,TGO,6710681.450392604
17958,2021-12-14,TGO,6721238.832552671
17959,2021-12-15,TGO,6731591.33163023
17960,2021-12-16,TGO,6741741.031182051
17961,2021-12-17,TGO,6751690.709283829
17962,2021-12-18,TGO,6761443.144011259
17963,2021-12-19,TGO,6771002.502477884
17964,2021-12-20,TGO,6780372.257278323
17965,2021-12-21,TGO,6789553.797450423
17966,2021-12-22,TGO,6798549.9010698795
17967,2021-12-23,TGO,6807366.124288082
17968,2021-12-24,TGO,6816002.467105031
17969,2021-12-25,TGO,6824464.485672116
17970,2021-12-26,TGO,6832753.569027185
17971,2021-12-27,TGO,6840872.4952459335
17972,2021-12-28,TGO,6848824.736922979
17973,2021-12-29,TGO,6856613.072134018
17974,2021-12-30,TGO,6864240.278954744
17975,2021-12-31,TGO,6871708.44094193
17976,2022-01-01,TGO,6879023.114246964
17977,2022-01-02,TGO,6886184.298869848
17978,2022-01-03,TGO,6893194.772886276
17979,2022-01-04,TGO,6900058.703409791
17980,2022-01-05,TGO,6906777.47947824
17981,2022-01-06,TGO,6913353.879167318
17982,2022-01-07,TGO,6919792.764109492
17983,2022-01-08,TGO,6926093.439785838
17984,2022-01-09,TGO,6932260.767828822
17985,2022-01-10,TGO,6938295.442757368
17986,2022-01-11,TGO,6944202.326203942
17987,2022-01-12,TGO,6949980.723649621
17988,2022-01-13,TGO,6955636.191245794
17989,2022-01-14,TGO,6961169.423511386
17990,2022-01-15,TGO,6966582.504003167
17991,2022-01-16,TGO,6971878.905315757
17992,2022-01-17,TGO,6977061.40552485
17993,2022-01-18,TGO,6982129.310111523
17994,2022-01-19,TGO,6987088.869746089
17995,2022-01-20,TGO,6991937.306352854
17996,2022-01-21,TGO,6996681.565121055
17997,2022-01-22,TGO,7001322.340569615
17998,2022-01-23,TGO,7005859.632698536
17999,2022-01-24,TGO,7010297.608621359
18000,2021-10-27,TKL,5968565.75575006
18001,2021-10-28,TKL,5974219.139789462
18002,2021-10-29,TKL,5987551.125049949
18003,2021-10-30,TKL,6004729.356110215
18004,2021-10-31,TKL,6024037.676709652
18005,2021-11-01,TKL,6044462.783738494
18006,2021-11-02,TKL,6065412.252554774
18007,2021-11-03,TKL,6086493.679966569
18008,2021-11-04,TKL,6107504.960967064
18009,2021-11-05,TKL,6128330.110895991
18010,2021-11-06,TKL,6148906.623050213
18011,2021-11-07,TKL,6169196.298888922
18012,2021-11-08,TKL,6189180.386401176
18013,2021-11-09,TKL,6208848.467803121
18014,2021-11-10,TKL,6228195.681462288
18015,2021-11-11,TKL,6247219.249302983
18016,2021-11-12,TKL,6265918.476806283
18017,2021-11-13,TKL,6284294.058491111
18018,2021-11-14,TKL,6302348.772433162
18019,2021-11-15,TKL,6320084.702189207
18020,2021-11-16,TKL,6337506.014872789
18021,2021-11-17,TKL,6354757.170420051
18022,2021-11-18,TKL,6371718.01705718
18023,2021-11-19,TKL,6388392.721897721
18024,2021-11-20,TKL,6404784.757536292
18025,2021-11-21,TKL,6420899.680124283
18026,2021-11-22,TKL,6436738.878699541
18027,2021-11-23,TKL,6452307.909413457
18028,2021-11-24,TKL,6467607.466784954
18029,2021-11-25,TKL,6482641.717927575
18030,2021-11-26,TKL,6497413.440917015
18031,2021-11-27,TKL,6511926.108347893
18032,2021-11-28,TKL,6526181.109258056
18033,2021-11-29,TKL,6540183.30527997
18034,2021-11-30,TKL,6553933.39093256
18035,2021-12-01,TKL,6567435.533329368
18036,2021-12-02,TKL,6580692.510546088
18037,2021-12-03,TKL,6593707.7951773405
18038,2021-12-04,TKL,6606482.776260972
18039,2021-12-05,TKL,6619020.926391602
18040,2021-12-06,TKL,6631326.412682772
18041,2021-12-07,TKL,6643400.62417233
18042,2021-12-08,TKL,6655248.422492743
18043,2021-12-09,TKL,6666871.891200781
18044,2021-12-10,TKL,6678273.113853216
18045,2021-12-11,TKL,6689457.6466014385
18046,2021-12-12,TKL,6700426.878483295
18047,2021-12-13,TKL,6711183.587574482
18048,2021-12-14,TKL,6721731.940988541
18049,2021-12-15,TKL,6732074.716801167
18050,2021-12-16,TKL,6742213.998569131
18051,2021-12-17,TKL,6752155.342443824
18052,2021-12-18,TKL,6761898.0539063215
18053,2021-12-19,TKL,6771449.078145862
18054,2021-12-20,TKL,6780809.109681368
18055,2021-12-21,TKL,6789982.315626383
18056,2021-12-22,TKL,6798970.085018754
18057,2021-12-23,TKL,6807776.584972024
18058,2021-12-24,TKL,6816405.982599735
18059,2021-12-25,TKL,6824858.277901888
18060,2021-12-26,TKL,6833139.721548796
18061,2021-12-27,TKL,6841251.008059382
18062,2021-12-28,TKL,6849195.610028267
18063,2021-12-29,TKL,6856975.61101222
18064,2021-12-30,TKL,6864595.872643709
18065,2021-12-31,TKL,6872057.089441657
18066,2022-01-01,TKL,6879364.12303853
18067,2022-01-02,TKL,6886517.667953253
18068,2022-01-03,TKL,6893521.891299367
18069,2022-01-04,TKL,6900378.876633644
18070,2022-01-05,TKL,6907090.7075128555
18071,2022-01-06,TKL,6913661.551050544
18072,2022-01-07,TKL,6920093.49080348
18073,2022-01-08,TKL,6926387.915809512
18074,2022-01-09,TKL,6932548.298663259
18075,2022-01-10,TKL,6938577.417440414
18076,2022-01-11,TKL,6944477.355697751
18077,2022-01-12,TKL,6950251.586029887
18078,2022-01-13,TKL,6955900.802955747
18079,2022-01-14,TKL,6961427.090032101
18080,2022-01-15,TKL,6966835.308891416
18081,2022-01-16,TKL,6972126.154052615
18082,2022-01-17,TKL,6977303.098110318
18083,2022-01-18,TKL,6982366.141064525
18084,2022-01-19,TKL,6987319.450028777
18085,2022-01-20,TKL,6992163.719521999
18086,2022-01-21,TKL,6996903.811176658
18087,2022-01-22,TKL,7001538.335954905
18088,2022-01-23,TKL,7006071.460970283
18089,2022-01-24,TKL,7010505.269779563
18090,2021-10-27,TON,5821223.913333952
18091,2021-10-28,TON,5851818.513703942
18092,2021-10-29,TON,5879347.160284996
18093,2021-10-30,TON,5905090.893231988
18094,2021-10-31,TON,5929665.056311369
18095,2021-11-01,TON,5953436.355514884
18096,2021-11-02,TON,5976618.008152127
18097,2021-11-03,TON,5999334.333110452
18098,2021-11-04,TON,6021656.171320081
18099,2021-11-05,TON,6043623.8048785925
18100,2021-11-06,TON,6065260.847429395
18101,2021-11-07,TON,6086581.883869886
18102,2021-11-08,TON,6107593.164870381
18103,2021-11-09,TON,6128303.7191768885
18104,2021-11-10,TON,6148719.797459722
18105,2021-11-11,TON,6168845.566832423
18106,2021-11-12,TON,6188685.88892746
18107,2021-11-13,TON,6208247.014415145
18108,2021-11-14,TON,6227533.110409021
18109,2021-11-15,TON,6246546.26046586
18110,2021-11-16,TON,6265244.098931313
18111,2021-11-17,TON,6283620.375135064
18112,2021-11-18,TON,6301708.4259854555
18113,2021-11-19,TON,6319510.335039258
18114,2021-11-20,TON,6337027.491334319
18115,2021-11-21,TON,6354261.283908486
18116,2021-11-22,TON,6371213.101799607
18117,2021-11-23,TON,6387885.028564453
18118,2021-11-24,TON,6404280.536797643
18119,2021-11-25,TON,6420401.015537024
18120,2021-11-26,TON,6436247.159301519
18121,2021-11-27,TON,6451823.829723597
18122,2021-11-28,TON,6467132.415841103
18123,2021-11-29,TON,6482175.6957297325
18124,2021-11-30,TON,6496956.447465181
18125,2021-12-01,TON,6511477.449123144
18126,2021-12-02,TON,6525741.478779316
18127,2021-12-03,TON,6539751.314509392
18128,2021-12-04,TON,6553509.734389067
18129,2021-12-05,TON,6567019.516494036
18130,2021-12-06,TON,6580284.133418918
18131,2021-12-07,TON,6593306.363239408
18132,2021-12-08,TON,6606088.289512277
18133,2021-12-09,TON,6618634.773869991
18134,2021-12-10,TON,6630947.205350399
18135,2021-12-11,TON,6643029.056548119
18136,2021-12-12,TON,6654883.105538845
18137,2021-12-13,TON,6666513.519436121
18138,2021-12-14,TON,6677922.381796718
18139,2021-12-15,TON,6689113.165215254
18140,2021-12-16,TON,6700088.647767425
18141,2021-12-17,TON,6710851.607528925
18142,2021-12-18,TON,6721406.906132221
18143,2021-12-19,TON,6731755.932615161
18144,2021-12-20,TON,6741902.159572363
18145,2021-12-21,TON,6751849.059598446
18146,2021-12-22,TON,6761598.716250181
18147,2021-12-23,TON,6771155.296641111
18148,2021-12-24,TON,6780520.189809084
18149,2021-12-25,TON,6789699.646424413
18150,2021-12-26,TON,6798693.666487098
18151,2021-12-27,TON,6807505.722591758
18152,2021-12-28,TON,6816139.981851935
18153,2021-12-29,TON,6824598.527824402
18154,2021-12-30,TON,6832884.833103776
18155,2021-12-31,TON,6841000.981246829
18156,2022-01-01,TON,6848950.44484818
18157,2022-01-02,TON,6856736.696502447
18158,2022-01-03,TON,6864361.819766402
18159,2022-01-04,TON,6871827.898196816
18160,2022-01-05,TON,6879138.4043883085
18161,2022-01-06,TON,6886297.505454421
18162,2022-01-07,TON,6893306.5904330015
18163,2022-01-08,TON,6900167.742880821
18164,2022-01-09,TON,6906884.435392499
18165,2022-01-10,TON,6913459.44604373
18166,2022-01-11,TON,6919894.163872361
18167,2022-01-12,TON,6926194.145029783
18168,2022-01-13,TON,6932358.694997072
18169,2022-01-14,TON,6938391.980887771
18170,2022-01-15,TON,6944296.08625865
18171,2022-01-16,TON,6950073.094666481
18172,2022-01-17,TON,6955725.784186959
18173,2022-01-18,TON,6961256.93289578
18174,2022-01-19,TON,6966669.318868637
18175,2022-01-20,TON,6971963.636624455
18176,2022-01-21,TON,6977144.053276777
18177,2022-01-22,TON,6982210.5688256025
18178,2022-01-23,TON,6987167.350384474
18179,2022-01-24,TON,6992014.397953391
18180,2021-10-27,TTO,5881700.884917617
18181,2021-10-28,TTO,5901441.196287632
18182,2021-10-29,TTO,5922773.345030904
18183,2021-10-30,TTO,5944779.871649146
18184,2021-10-31,TTO,5967058.649685502
18185,2021-11-01,TTO,5989373.5427058935
18186,2021-11-02,TTO,6011580.0907741785
18187,2021-11-03,TTO,6033597.729695201
18188,2021-11-04,TTO,6055376.45410645
18189,2021-11-05,TTO,6076887.788732052
18190,2021-11-06,TTO,6098112.287042141
18191,2021-11-07,TTO,6119041.614809632
18192,2021-11-08,TTO,6139670.215883136
18193,2021-11-09,TTO,6159994.617668033
18194,2021-11-10,TTO,6180012.042088628
18195,2021-11-11,TTO,6199725.267220616
18196,2021-11-12,TTO,6219131.514988303
18197,2021-11-13,TTO,6238234.257986307
18198,2021-11-14,TTO,6257032.801695704
18199,2021-11-15,TTO,6275531.313230038
18200,2021-11-16,TTO,6293729.098070383
18201,2021-11-17,TTO,6311668.52187109
18202,2021-11-18,TTO,6329317.636761665
18203,2021-11-19,TTO,6346681.304374576
18204,2021-11-20,TTO,6363759.524709821
18205,2021-11-21,TTO,6380557.159399867
18206,2021-11-22,TTO,6397074.208444715
18207,2021-11-23,TTO,6413315.5334768295
18208,2021-11-24,TTO,6429282.5235340595
18209,2021-11-25,TTO,6444977.9566921
18210,2021-11-26,TTO,6460403.916507721
18211,2021-11-27,TTO,6475563.875575542
18212,2021-11-28,TTO,6490459.917452335
18213,2021-11-29,TTO,6505095.5147327185
18214,2021-11-30,TTO,6519472.056454539
18215,2021-12-01,TTO,6533593.70973134
18216,2021-12-02,TTO,6547463.252638817
18217,2021-12-03,TTO,6561082.76873374
18218,2021-12-04,TTO,6574455.0360918045
18219,2021-12-05,TTO,6587584.221826553
18220,2021-12-06,TTO,6600471.02045691
18221,2021-12-07,TTO,6613121.682653189
18222,2021-12-08,TTO,6625536.902934313
18223,2021-12-09,TTO,6637720.153894901
18224,2021-12-10,TTO,6649674.908129573
18225,2021-12-11,TTO,6661403.249195099
18226,2021-12-12,TTO,6672910.038723946
18227,2021-12-13,TTO,6684195.971235037
18228,2021-12-14,TTO,6695265.908360839
18229,2021-12-15,TTO,6706124.017214894
18230,2021-12-16,TTO,6716770.297797203
18231,2021-12-17,TTO,6727209.6117402315
18232,2021-12-18,TTO,6737444.737119675
18233,2021-12-19,TTO,6747478.452011228
18234,2021-12-20,TTO,6757315.618047357
18235,2021-12-21,TTO,6766956.235228062
18236,2021-12-22,TTO,6776406.554223657
18237,2021-12-23,TTO,6785667.964071989
18238,2021-12-24,TTO,6794742.54832983
18239,2021-12-25,TTO,6803634.474110723
18240,2021-12-26,TTO,6812347.214009285
18241,2021-12-27,TTO,6820883.5461012125
18242,2021-12-28,TTO,6829245.553943276
18243,2021-12-29,TTO,6837436.015611172
18244,2021-12-30,TTO,6845459.098218441
18245,2021-12-31,TTO,6853317.579840779
18246,2022-01-01,TTO,6861012.849516034
18247,2022-01-02,TTO,6868548.379838824
18248,2022-01-03,TTO,6875927.643403769
18249,2022-01-04,TTO,6883154.112805486
18250,2022-01-05,TTO,6890228.4825629
18251,2022-01-06,TTO,6897154.225270629
18252,2022-01-07,TTO,6903935.508042216
18253,2022-01-08,TTO,6910571.636358738
18254,2022-01-09,TTO,6917068.860890508
18255,2022-01-10,TTO,6923427.876156449
18256,2022-01-11,TTO,6929652.154751182
18257,2022-01-12,TTO,6935743.085712552
18258,2022-01-13,TTO,6941704.1416351795
18259,2022-01-14,TTO,6947536.7115569115
18260,2022-01-15,TTO,6953244.268072367
18261,2022-01-16,TTO,6958828.894738317
18262,2022-01-17,TTO,6964293.369630456
18263,2022-01-18,TTO,6969639.776305556
18264,2022-01-19,TTO,6974869.503801465
18265,2022-01-20,TTO,6979985.330193877
18266,2022-01-21,TTO,6984990.728077412
18267,2022-01-22,TTO,6989886.391970992
18268,2022-01-23,TTO,6994675.099950314
18269,2022-01-24,TTO,6999359.630091071
18270,2021-10-27,TUN,5894523.787806988
18271,2021-10-28,TUN,5913226.487904906
18272,2021-10-29,TUN,5933980.1023846865
18273,2021-10-30,TUN,5955618.533973336
18274,2021-10-31,TUN,5977645.896159291
18275,2021-11-01,TUN,5999767.018399954
18276,2021-11-02,TUN,6021811.743559003
18277,2021-11-03,TUN,6043680.060911417
18278,2021-11-04,TUN,6065317.103462219
18279,2021-11-05,TUN,6086689.534303069
18280,2021-11-06,TUN,6107777.212385178
18281,2021-11-07,TUN,6128570.414443612
18282,2021-11-08,TUN,6149062.195289135
